Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Dispatch Time (product.metafields.mc-facebook.google_product_category),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
burgundy-floral-comfort-set,,,,,,,,,xs,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS00113,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xs,,,42,,,Non-feeding,,ICS00114,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xs,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS00115,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xs,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS00116,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xs,,,43,,,Non-feeding,,ICS00117,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xs,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS00118,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xs,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS00119,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,38,,,Non-feeding,,ICS00120,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS00121,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS00122,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,39,,,Non-feeding,,ICS00123,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS00124,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS00125,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,40,,,Non-feeding,,ICS00126,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS00127,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS00128,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,41,,,Non-feeding,,ICS00129,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS00130,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS00131,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,42,,,Non-feeding,,ICS00132,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS00133,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS00134,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,43,,,Non-feeding,,ICS00135,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS00136,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,s,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS00137,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,38,,,Non-feeding,,ICS00138,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS00139,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS00140,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,39,,,Non-feeding,,ICS00141,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS00142,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS00143,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,40,,,Non-feeding,,ICS00144,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS00145,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS00146,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,41,,,Non-feeding,,ICS00147,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS00148,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS00149,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,42,,,Non-feeding,,ICS00150,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS00151,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS00152,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,43,,,Non-feeding,,ICS00153,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS00154,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,m,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS00155,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,38,,,Non-feeding,,ICS00156,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS00157,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS00158,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,39,,,Non-feeding,,ICS00159,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS00160,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS00161,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,40,,,Non-feeding,,ICS00162,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS00163,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS00164,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,41,,,Non-feeding,,ICS00165,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS00166,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS00167,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,42,,,Non-feeding,,ICS00168,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS00169,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS00170,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,43,,,Non-feeding,,ICS00171,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS00172,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,l,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS00173,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,38,,,Non-feeding,,ICS00174,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS00175,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS00176,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,39,,,Non-feeding,,ICS00177,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS00178,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS00179,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,40,,,Non-feeding,,ICS00180,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS00181,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS00182,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,41,,,Non-feeding,,ICS00183,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS00184,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS00185,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,42,,,Non-feeding,,ICS00186,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS00187,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS00188,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,43,,,Non-feeding,,ICS00189,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS00190,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,xl,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS00191,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,38,,,Non-feeding,,ICS00192,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS00193,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS00194,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,39,,,Non-feeding,,ICS00195,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS00196,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS00197,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,40,,,Non-feeding,,ICS00198,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS00199,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS00200,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,41,,,Non-feeding,,ICS00201,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS00202,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS00203,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,42,,,Non-feeding,,ICS00204,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS00205,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS00206,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,43,,,Non-feeding,,ICS00207,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS00208,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,2xl,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS00209,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,38,,,Non-feeding,,ICS00210,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS00211,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS00212,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,39,,,Non-feeding,,ICS00213,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,39,,,Centre Feeding (+ Rs. 50.00),,ICS00214,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,39,,,Both Side Feeding (+ Rs. 100.00),,ICS00215,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,40,,,Non-feeding,,ICS00216,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,40,,,Centre Feeding (+ Rs. 50.00),,ICS00217,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,40,,,Both Side Feeding (+ Rs. 100.00),,ICS00218,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,41,,,Non-feeding,,ICS00219,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,41,,,Centre Feeding (+ Rs. 50.00),,ICS00220,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,41,,,Both Side Feeding (+ Rs. 100.00),,ICS00221,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,42,,,Non-feeding,,ICS00222,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,42,,,Centre Feeding (+ Rs. 50.00),,ICS00223,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,42,,,Both Side Feeding (+ Rs. 100.00),,ICS00224,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,43,,,Non-feeding,,ICS00225,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,43,,,Centre Feeding (+ Rs. 50.00),,ICS00226,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,3xl,,,43,,,Both Side Feeding (+ Rs. 100.00),,ICS00227,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,4xl,,,38,,,Non-feeding,,ICS00228,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,4xl,,,38,,,Centre Feeding (+ Rs. 50.00),,ICS00229,700.0,shopify,0,deny,manual,1649.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,4xl,,,38,,,Both Side Feeding (+ Rs. 100.00),,ICS00230,700.0,shopify,0,deny,manual,1699.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
burgundy-floral-comfort-set,,,,,,,,,4xl,,,39,,,Non-feeding,,ICS00231,700.0,shopify,0,deny,manual,1599.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
